name,image_filepath,original_image_url,party,state,chamber,district
Frances M. Head,/Users/patrick/nra_score_map/img/me/bfb56c96-3079-451c-ae1a-154f42d1f43a_headfm.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/bfb56c96-3079-451c-ae1a-154f42d1f43a_headfm.jpg,Republican,me,House,117
Sara Gideon,/Users/patrick/nra_score_map/img/me/8396e39c-a60f-4e5b-823b-e13a28f53150_gideon.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/8396e39c-a60f-4e5b-823b-e13a28f53150_gideon.jpg,Democratic,me,House,48
Patrick W. Corey,/Users/patrick/nra_score_map/img/me/5b8dc85b-ce88-453c-857e-d8f32ebcb6cb_corey.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/5b8dc85b-ce88-453c-857e-d8f32ebcb6cb_corey.jpg,Republican,me,House,25
Harold Trey L. Stewart III,/Users/patrick/nra_score_map/img/me/stewhl.jpg,http://www.maine.gov/legis/house/photo128/stewhl.jpg,Republican,me,House,147
Donna Bailey,/Users/patrick/nra_score_map/img/me/2f7be609-8d5f-4ee7-8e13-58352a180dee_bailey.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/2f7be609-8d5f-4ee7-8e13-58352a180dee_bailey.jpg,Democratic,me,House,14
Lydia C. Blume,/Users/patrick/nra_score_map/img/me/cc5e9f77-054d-4356-92cb-879108853b53_blumlc.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/cc5e9f77-054d-4356-92cb-879108853b53_blumlc.jpg,Democratic,me,House,3
Thomas H. Skolfield,/Users/patrick/nra_score_map/img/me/8c037ca2-265f-4872-82ad-f88b3c3e2386_skolfield.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/8c037ca2-265f-4872-82ad-f88b3c3e2386_skolfield.jpg,Republican,me,House,112
Susan M. W. Austin,/Users/patrick/nra_score_map/img/me/c47bd241-d19b-4ae0-8d5d-8aa0dd7076fa_austsm.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/c47bd241-d19b-4ae0-8d5d-8aa0dd7076fa_austsm.jpg,Republican,me,House,67
Kathleen R. J. Dillingham,/Users/patrick/nra_score_map/img/me/e2bc33cc-7234-411e-8767-9c1d316c10e1_dillkr.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/e2bc33cc-7234-411e-8767-9c1d316c10e1_dillkr.jpg,Republican,me,House,72
Andrew J. McLean,/Users/patrick/nra_score_map/img/me/eccc6c24-4698-45ff-ae97-19908e89c4cd_mcleaj.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/eccc6c24-4698-45ff-ae97-19908e89c4cd_mcleaj.jpg,Democratic,me,House,27
Donna R. Doore,/Users/patrick/nra_score_map/img/me/1db3fed0-52b9-4006-9a33-c0e4d7bfbad9_doordr.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/1db3fed0-52b9-4006-9a33-c0e4d7bfbad9_doordr.jpg,Democratic,me,House,85
Nathan L. Libby,/Users/patrick/nra_score_map/img/me/nate-photo-at-desk.jpg,https://legislature.maine.gov/uploads/visual_edit/nate-photo-at-desk.jpg,Democratic,me,Senate,21
Dustin Michael White,/Users/patrick/nra_score_map/img/me/50fedd1a-65ec-4707-9fab-d2ebdba14858_whitdm[1].jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/50fedd1a-65ec-4707-9fab-d2ebdba14858_whitdm[1].jpg,Republican,me,House,146
Catherine Breen,/Users/patrick/nra_score_map/img/me/breen-bw-cropped.jpg,https://legislature.maine.gov/uploads/visual_edit/breen-bw-cropped.jpg,Democratic,me,Senate,25
Bruce A. Bickford,/Users/patrick/nra_score_map/img/me/6512eb18-497f-48cf-8e14-5c46c8827181_bickba.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/6512eb18-497f-48cf-8e14-5c46c8827181_bickba.jpg,Republican,me,House,63
Janice E. Cooper,/Users/patrick/nra_score_map/img/me/fda2f277-064e-4457-b9e8-63745e891953_coopje.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/fda2f277-064e-4457-b9e8-63745e891953_coopje.jpg,Democratic,me,House,47
Betty A. Austin,/Users/patrick/nra_score_map/img/me/73b90599-9e9f-41e0-b9ff-d3a64f93a050_austba.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/73b90599-9e9f-41e0-b9ff-d3a64f93a050_austba.jpg,Democratic,me,House,107
Richard R. Farnsworth,/Users/patrick/nra_score_map/img/me/85008bb1-fca7-4bb7-92b2-fc96cab89d49_farnrr.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/85008bb1-fca7-4bb7-92b2-fc96cab89d49_farnrr.jpg,Democratic,me,House,37
Roland Danny Martin,/Users/patrick/nra_score_map/img/me/18786bc5-3c4f-47a1-a581-b5506a6350b1_martrd.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/18786bc5-3c4f-47a1-a581-b5506a6350b1_martrd.jpg,Democratic,me,House,150
Michelle Dunphy,/Users/patrick/nra_score_map/img/me/9652b211-fd98-43dd-82ba-0fe05397a262_dunpma.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/9652b211-fd98-43dd-82ba-0fe05397a262_dunpma.jpg,Democratic,me,House,122
Scott Walter Strom,/Users/patrick/nra_score_map/img/me/d5c04b64-1d77-4137-950e-dad575ad5844_strosw[1].jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/d5c04b64-1d77-4137-950e-dad575ad5844_strosw[1].jpg,Republican,me,House,106
Troy D Jackson,/Users/patrick/nra_score_map/img/me/troy-jackson.jpg,https://legislature.maine.gov/uploads/visual_edit/troy-jackson.jpg,Democratic,me,Senate,1
Lawrence E. Lockman,/Users/patrick/nra_score_map/img/me/3c60a6db-2a52-4d11-9b57-e74eaeaaab0c_lockle.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/3c60a6db-2a52-4d11-9b57-e74eaeaaab0c_lockle.jpg,Republican,me,House,137
