name,image_filepath,original_image_url,party,state,chamber,district
Robert Morris,/Users/patrick/nra_score_map/img/in/legislator_robert_morris_1021,http://iga.in.gov/legislative/2020/portraits/legislator_robert_morris_1021,Republican,in,House,84
Sheila Klinker,/Users/patrick/nra_score_map/img/in/legislator_sheila_klinker_212,http://iga.in.gov/legislative/2020/portraits/legislator_sheila_klinker_212,Democratic,in,House,27
Steve Bartels,/Users/patrick/nra_score_map/img/in/legislator_stephen_bartels_1,http://iga.in.gov/legislative/2020/portraits/legislator_stephen_bartels_1,Republican,in,House,74
Thomas Saunders,/Users/patrick/nra_score_map/img/in/legislator_thomas_saunders_225,http://iga.in.gov/legislative/2020/portraits/legislator_thomas_saunders_225,Republican,in,House,54
Erin Houchin,/Users/patrick/nra_score_map/img/in/legislator_erin_houchin_1,http://iga.in.gov/legislative/2020/portraits/legislator_erin_houchin_1,Republican,in,Senate,47
Jean Breaux,/Users/patrick/nra_score_map/img/in/legislator_jean_breaux_889,http://iga.in.gov/legislative/2020/portraits/legislator_jean_breaux_889,Democratic,in,Senate,34
Charles Moseley,/Users/patrick/nra_score_map/img/in/legislator_charles_moseley_973,http://iga.in.gov/legislative/2020/portraits/legislator_charles_moseley_973,Democratic,in,House,10
Aaron Freeman,/Users/patrick/nra_score_map/img/in/legislator_aaron_freeman_1,http://iga.in.gov/legislative/2020/portraits/legislator_aaron_freeman_1,Republican,in,Senate,32
Rick Niemeyer,/Users/patrick/nra_score_map/img/in/legislator_rick_niemeyer_1109,http://iga.in.gov/legislative/2020/portraits/legislator_rick_niemeyer_1109,Republican,in,Senate,6
Andy Zay,/Users/patrick/nra_score_map/img/in/legislator_andy_zay_1,http://iga.in.gov/legislative/2020/portraits/legislator_andy_zay_1,Republican,in,Senate,17
Justin Moed,/Users/patrick/nra_score_map/img/in/legislator_justin_moed_908,http://iga.in.gov/legislative/2020/portraits/legislator_justin_moed_908,Democratic,in,House,97
Robin Shackleford,/Users/patrick/nra_score_map/img/in/legislator_robin_shackleford_1128,http://iga.in.gov/legislative/2020/portraits/legislator_robin_shackleford_1128,Democratic,in,House,98
David Abbott,/Users/patrick/nra_score_map/img/in/legislator_david_abbott_1,http://iga.in.gov/legislative/2020/portraits/legislator_david_abbott_1,Republican,in,House,82
Sue Errington,/Users/patrick/nra_score_map/img/in/legislator_sue_errington_866,http://iga.in.gov/legislative/2020/portraits/legislator_sue_errington_866,Democratic,in,House,34
Mark Stoops,/Users/patrick/nra_score_map/img/in/legislator_mark_stoops_1107,http://iga.in.gov/legislative/2020/portraits/legislator_mark_stoops_1107,Democratic,in,Senate,40
Don Lehe,/Users/patrick/nra_score_map/img/in/legislator_don_lehe_698,http://iga.in.gov/legislative/2020/portraits/legislator_don_lehe_698,Republican,in,House,25
Liz Brown,/Users/patrick/nra_score_map/img/in/legislator_liz_brown_1,http://iga.in.gov/legislative/2020/portraits/legislator_liz_brown_1,Republican,in,Senate,15
Chip Perfect,/Users/patrick/nra_score_map/img/in/legislator_chip_perfect_1,http://iga.in.gov/legislative/2020/portraits/legislator_chip_perfect_1,Republican,in,Senate,43
Blake Doriot,/Users/patrick/nra_score_map/img/in/legislator_blake_doriot_1,http://iga.in.gov/legislative/2020/portraits/legislator_blake_doriot_1,Republican,in,Senate,12
Eric Bassler,/Users/patrick/nra_score_map/img/in/legislator_eric_bassler_1,http://iga.in.gov/legislative/2020/portraits/legislator_eric_bassler_1,Republican,in,Senate,39
Brian Buchanan,/Users/patrick/nra_score_map/img/in/legislator_brian_buchanan_1,http://iga.in.gov/legislative/2020/portraits/legislator_brian_buchanan_1,Republican,in,Senate,7
Karlee Macer,/Users/patrick/nra_score_map/img/in/legislator_karlee_macer_1127,http://iga.in.gov/legislative/2020/portraits/legislator_karlee_macer_1127,Democratic,in,House,92
John Young,/Users/patrick/nra_score_map/img/in/legislator_john_young_1,http://iga.in.gov/legislative/2020/portraits/legislator_john_young_1,Republican,in,House,47
Cindy Ziemke,/Users/patrick/nra_score_map/img/in/legislator_cindy_ziemke_1119,http://iga.in.gov/legislative/2020/portraits/legislator_cindy_ziemke_1119,Republican,in,House,55
Mike Bohacek,/Users/patrick/nra_score_map/img/in/legislator_mike_bohacek_1,http://iga.in.gov/legislative/2020/portraits/legislator_mike_bohacek_1,Republican,in,Senate,8
Jeff Raatz,/Users/patrick/nra_score_map/img/in/legislator_jeff_raatz_1,http://iga.in.gov/legislative/2020/portraits/legislator_jeff_raatz_1,Republican,in,Senate,27
