name,image_filepath,original_image_url,party,state,chamber,district
Bob D. Hackett,/Users/patrick/nra_score_map/img/oh/2836.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2836.jpg,Republican,oh,Senate,10
Matt Dolan,/Users/patrick/nra_score_map/img/oh/2866.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2866.jpg,Republican,oh,Senate,24
Kenny Yuko,/Users/patrick/nra_score_map/img/oh/2829.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2829.jpg,Democratic,oh,Senate,25
Thomas F. Patton,/Users/patrick/nra_score_map/img/oh/7.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/7.jpg,Republican,oh,House,7
Sean J. O'Brien,/Users/patrick/nra_score_map/img/oh/2869.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2869.jpg,Democratic,oh,Senate,32
J. Kyle Koehler,/Users/patrick/nra_score_map/img/oh/79.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/79.jpg,Republican,oh,House,79
Jack Cera,/Users/patrick/nra_score_map/img/oh/96.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/96.jpg,Democratic,oh,House,96
Jim Butler,/Users/patrick/nra_score_map/img/oh/41.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/41.jpg,Republican,oh,House,41
Bob Peterson,/Users/patrick/nra_score_map/img/oh/2062.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2062.jpg,Republican,oh,Senate,17
Brigid Kelly,/Users/patrick/nra_score_map/img/oh/31.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/31.jpg,Democratic,oh,House,31
Catherine D. Ingram,/Users/patrick/nra_score_map/img/oh/32.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/32.jpg,Democratic,oh,House,32
Gary Scherer,/Users/patrick/nra_score_map/img/oh/92.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/92.jpg,Republican,oh,House,92
Larry Householder,/Users/patrick/nra_score_map/img/oh/72.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/72.jpg,Republican,oh,House,72
Dick Stein,/Users/patrick/nra_score_map/img/oh/57.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/57.jpg,Republican,oh,House,57
Robert R. Cupp,/Users/patrick/nra_score_map/img/oh/4.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/4.jpg,Republican,oh,House,4
Craig S. Riedel,/Users/patrick/nra_score_map/img/oh/82.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/82.jpg,Republican,oh,House,82
Steve Wilson,/Users/patrick/nra_score_map/img/oh/2870.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2870.jpg,Republican,oh,Senate,7
Michael J. O'Brien,/Users/patrick/nra_score_map/img/oh/64.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/64.jpg,Democratic,oh,House,64
Michael Sheehy,/Users/patrick/nra_score_map/img/oh/46.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/46.jpg,Democratic,oh,House,46
Emilia Strong Sykes,/Users/patrick/nra_score_map/img/oh/34.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/34.jpg,Democratic,oh,House,34
