name,image_filepath,original_image_url,party,state,chamber,district
Kevin Thomas,/Users/patrick/nra_score_map/img/ny/sd-6_unofficial-hs.jpg?itok=mo_8hp6m,https://www.nysenate.gov/sites/default/files/styles/160x160/public/sd-6_unofficial-hs.jpg?itok=mo_8hp6m,Democratic,ny,Senate,6
Mark Walczyk,/Users/patrick/nra_score_map/img/ny/116.jpg,http://assembly.state.ny.us/mem/pic/116.jpg,Democratic,ny,Assembly,116
Michael Reilly,/Users/patrick/nra_score_map/img/ny/062.jpg,http://assembly.state.ny.us/mem/pic/062.jpg,Republican,ny,Assembly,62
Karines Reyes,/Users/patrick/nra_score_map/img/ny/087.jpg,http://assembly.state.ny.us/mem/pic/087.jpg,Democratic,ny,Assembly,87
Taylor Raynor,/Users/patrick/nra_score_map/img/ny/018.jpg,http://assembly.state.ny.us/mem/pic/018.jpg,Democratic,ny,Assembly,18
Michaelle Solages,/Users/patrick/nra_score_map/img/ny/022.jpg,http://assembly.state.ny.us/mem/pic/022.jpg,Democratic,ny,Assembly,22
Timothy M. Kennedy,/Users/patrick/nra_score_map/img/ny/tk-sd63hs.jpg?itok=L845-gcE,https://www.nysenate.gov/sites/default/files/styles/160x160/public/tk-sd63hs.jpg?itok=L845-gcE,Democratic,ny,Senate,63
Erik Dilan,/Users/patrick/nra_score_map/img/ny/054.jpg,http://assembly.state.ny.us/mem/pic/054.jpg,Democratic,ny,Assembly,54
Brad Hoylman,/Users/patrick/nra_score_map/img/ny/bh_headshot.jpg?itok=Q44ltiNA,https://www.nysenate.gov/sites/default/files/styles/160x160/public/bh_headshot.jpg?itok=Q44ltiNA,Democratic,ny,Senate,27
William Colton,/Users/patrick/nra_score_map/img/ny/047.jpg,http://assembly.state.ny.us/mem/pic/047.jpg,Democratic,ny,Assembly,47
Diana Richardson,/Users/patrick/nra_score_map/img/ny/043.jpg,http://assembly.state.ny.us/mem/pic/043.jpg,Democratic,ny,Assembly,43
Ellen Jaffee,/Users/patrick/nra_score_map/img/ny/097.jpg,http://assembly.state.ny.us/mem/pic/097.jpg,Democratic,ny,Assembly,97
Jaime Williams,/Users/patrick/nra_score_map/img/ny/059.jpg,http://assembly.state.ny.us/mem/pic/059.jpg,Democratic,ny,Assembly,59
Karl Brabenec,/Users/patrick/nra_score_map/img/ny/098.jpg,http://assembly.state.ny.us/mem/pic/098.jpg,Republican,ny,Assembly,98
N. Nick Perry,/Users/patrick/nra_score_map/img/ny/058.jpg,http://assembly.state.ny.us/mem/pic/058.jpg,Democratic,ny,Assembly,58
David Weprin,/Users/patrick/nra_score_map/img/ny/024.jpg,http://assembly.state.ny.us/mem/pic/024.jpg,Democratic,ny,Assembly,24
Brian M. Kolb,/Users/patrick/nra_score_map/img/ny/131.jpg,http://assembly.state.ny.us/mem/pic/131.jpg,Republican,ny,Assembly,131
Kenneth Zebrowski,/Users/patrick/nra_score_map/img/ny/096.jpg,http://assembly.state.ny.us/mem/pic/096.jpg,Democratic,ny,Assembly,96
Didi Barrett,/Users/patrick/nra_score_map/img/ny/106.jpg,http://assembly.state.ny.us/mem/pic/106.jpg,Democratic,ny,Assembly,106
Pamela Helming,/Users/patrick/nra_score_map/img/ny/01-03-17_helming-hs-018_0.jpg?itok=f9f7an60,https://www.nysenate.gov/sites/default/files/styles/160x160/public/01-03-17_helming-hs-018_0.jpg?itok=f9f7an60,Republican,ny,Senate,54
William Magnarelli,/Users/patrick/nra_score_map/img/ny/129.jpg,http://assembly.state.ny.us/mem/pic/129.jpg,Democratic,ny,Assembly,129
Fred Akshar,/Users/patrick/nra_score_map/img/ny/official_akshar_headshot_-_fixed_2.jpg?itok=Lj-i_Qup,https://www.nysenate.gov/sites/default/files/styles/160x160/public/official_akshar_headshot_-_fixed_2.jpg?itok=Lj-i_Qup,Republican,ny,Senate,52
Helene Weinstein,/Users/patrick/nra_score_map/img/ny/041.jpg,http://assembly.state.ny.us/mem/pic/041.jpg,Democratic,ny,Assembly,41
Andrew Raia,/Users/patrick/nra_score_map/img/ny/012.jpg,http://assembly.state.ny.us/mem/pic/012.jpg,Republican,ny,Assembly,12
Michael Miller,/Users/patrick/nra_score_map/img/ny/038.jpg,http://assembly.state.ny.us/mem/pic/038.jpg,Democratic,ny,Assembly,38
Steven Cymbrowitz,/Users/patrick/nra_score_map/img/ny/045.jpg,http://assembly.state.ny.us/mem/pic/045.jpg,Democratic,ny,Assembly,45
Joseph A. Griffo,/Users/patrick/nra_score_map/img/ny/%2811-18-08%29%20Griffo-HS-020.jpg?itok=rGK6kVTU,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2811-18-08%29%20Griffo-HS-020.jpg?itok=rGK6kVTU,Republican,ny,Senate,47
"Fred Thiele, Jr.",/Users/patrick/nra_score_map/img/ny/001.jpg,http://assembly.state.ny.us/mem/pic/001.jpg,Democratic,ny,Assembly,1
Inez Dickens,/Users/patrick/nra_score_map/img/ny/070.jpg,http://assembly.state.ny.us/mem/pic/070.jpg,Democratic,ny,Assembly,70
Robert Rodriguez,/Users/patrick/nra_score_map/img/ny/068.jpg,http://assembly.state.ny.us/mem/pic/068.jpg,Democratic,ny,Assembly,68
Barbara Lifton,/Users/patrick/nra_score_map/img/ny/125.jpg,http://assembly.state.ny.us/mem/pic/125.jpg,Democratic,ny,Assembly,125
Joseph E. Robach,/Users/patrick/nra_score_map/img/ny/senate_headshot.jpg?itok=t9fu8_5E,https://www.nysenate.gov/sites/default/files/styles/160x160/public/senate_headshot.jpg?itok=t9fu8_5E,Republican,ny,Senate,56
Peter Lawrence,/Users/patrick/nra_score_map/img/ny/134.jpg,http://assembly.state.ny.us/mem/pic/134.jpg,Republican,ny,Assembly,134
Michael Fitzpatrick,/Users/patrick/nra_score_map/img/ny/008.jpg,http://assembly.state.ny.us/mem/pic/008.jpg,Republican,ny,Assembly,8
Jamaal T. Bailey,/Users/patrick/nra_score_map/img/ny/hs-senatorbailey_0.jpg?itok=2unjoFaz,https://www.nysenate.gov/sites/default/files/styles/160x160/public/hs-senatorbailey_0.jpg?itok=2unjoFaz,Democratic,ny,Senate,36
Nily Rozic,/Users/patrick/nra_score_map/img/ny/025.jpg,http://assembly.state.ny.us/mem/pic/025.jpg,Democratic,ny,Assembly,25
Michael Norris,/Users/patrick/nra_score_map/img/ny/144.jpg,http://assembly.state.ny.us/mem/pic/144.jpg,Republican,ny,Assembly,144
Donna Lupardo,/Users/patrick/nra_score_map/img/ny/123.jpg,http://assembly.state.ny.us/mem/pic/123.jpg,Democratic,ny,Assembly,123
Joseph P. Addabbo Jr,/Users/patrick/nra_score_map/img/ny/%2802-11-13%29%20Addabbo-HS-051_0.jpg?itok=St_PNGX7,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2802-11-13%29%20Addabbo-HS-051_0.jpg?itok=St_PNGX7,Democratic,ny,Senate,15
Harry Bronson,/Users/patrick/nra_score_map/img/ny/138.jpg,http://assembly.state.ny.us/mem/pic/138.jpg,Democratic,ny,Assembly,138
Chris Jacobs,/Users/patrick/nra_score_map/img/ny/chris-jacobs.jpg?itok=urXZhku-,https://www.nysenate.gov/sites/default/files/styles/160x160/public/chris-jacobs.jpg?itok=urXZhku-,Republican,ny,Senate,60
Carmen De La Rosa,/Users/patrick/nra_score_map/img/ny/072.jpg,http://assembly.state.ny.us/mem/pic/072.jpg,Democratic,ny,Assembly,72
Jeffrey Dinowitz,/Users/patrick/nra_score_map/img/ny/081.jpg,http://assembly.state.ny.us/mem/pic/081.jpg,Democratic,ny,Assembly,81
Michele Titus,/Users/patrick/nra_score_map/img/ny/031.jpg,http://assembly.state.ny.us/mem/pic/031.jpg,Democratic,ny,Assembly,31
Maritza Davila,/Users/patrick/nra_score_map/img/ny/053.jpg,http://assembly.state.ny.us/mem/pic/053.jpg,Democratic,ny,Assembly,53
Daniel O'Donnell,/Users/patrick/nra_score_map/img/ny/069.jpg,http://assembly.state.ny.us/mem/pic/069.jpg,Democratic,ny,Assembly,69
Doug Smith,/Users/patrick/nra_score_map/img/ny/005.jpg,http://assembly.state.ny.us/mem/pic/005.jpg,Republican,ny,Assembly,5
Patty Ritchie,/Users/patrick/nra_score_map/img/ny/%2801-25-11%29%20Richie-HS-055.jpg?itok=cJbQsuIe,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2801-25-11%29%20Richie-HS-055.jpg?itok=cJbQsuIe,Republican,ny,Senate,48
Nicole Malliotakis,/Users/patrick/nra_score_map/img/ny/064.jpg,http://assembly.state.ny.us/mem/pic/064.jpg,Republican,ny,Assembly,64
Christopher Friend,/Users/patrick/nra_score_map/img/ny/124.jpg,http://assembly.state.ny.us/mem/pic/124.jpg,Republican,ny,Assembly,124
Philip Palmesano,/Users/patrick/nra_score_map/img/ny/132.jpg,http://assembly.state.ny.us/mem/pic/132.jpg,Republican,ny,Assembly,132
Simcha Felder,/Users/patrick/nra_score_map/img/ny/sf_headshot_2017.jpg?itok=GU9KYbc2,https://www.nysenate.gov/sites/default/files/styles/160x160/public/sf_headshot_2017.jpg?itok=GU9KYbc2,Democratic,ny,Senate,17
"John McDonald, III",/Users/patrick/nra_score_map/img/ny/108.jpg,http://assembly.state.ny.us/mem/pic/108.jpg,Democratic,ny,Assembly,108
Andrew Garbarino,/Users/patrick/nra_score_map/img/ny/007.jpg,http://assembly.state.ny.us/mem/pic/007.jpg,Republican,ny,Assembly,7
Roxanne J. Persaud,/Users/patrick/nra_score_map/img/ny/03-21-17_persaud_hs-018.jpg?itok=ALiZNeZt,https://www.nysenate.gov/sites/default/files/styles/160x160/public/03-21-17_persaud_hs-018.jpg?itok=ALiZNeZt,Democratic,ny,Senate,19
David McDonough,/Users/patrick/nra_score_map/img/ny/014.jpg,http://assembly.state.ny.us/mem/pic/014.jpg,Republican,ny,Assembly,14
Nathalia Fernandez,/Users/patrick/nra_score_map/img/ny/080.jpg,http://assembly.state.ny.us/mem/pic/080.jpg,Democratic,ny,Assembly,80
Andy Goodell,/Users/patrick/nra_score_map/img/ny/150.jpg,http://assembly.state.ny.us/mem/pic/150.jpg,Republican,ny,Assembly,150
Neil D. Breslin,/Users/patrick/nra_score_map/img/ny/07-20-11_breslin_-hs-032.jpg?itok=sNxOrDrN,https://www.nysenate.gov/sites/default/files/styles/160x160/public/07-20-11_breslin_-hs-032.jpg?itok=sNxOrDrN,Democratic,ny,Senate,44
Ron Kim,/Users/patrick/nra_score_map/img/ny/040.jpg,http://assembly.state.ny.us/mem/pic/040.jpg,Democratic,ny,Assembly,40
Edward Ra,/Users/patrick/nra_score_map/img/ny/019.jpg,http://assembly.state.ny.us/mem/pic/019.jpg,Republican,ny,Assembly,19
Kevin S. Parker,/Users/patrick/nra_score_map/img/ny/03-12-15_500-32-0013.jpg?itok=YJ5FkBhN,https://www.nysenate.gov/sites/default/files/styles/160x160/public/03-12-15_500-32-0013.jpg?itok=YJ5FkBhN,Democratic,ny,Senate,21
Toby Ann Stavisky,/Users/patrick/nra_score_map/img/ny/%2802-09-09%29%20Stavisky-HS-034-ret.jpg?itok=7GY17zRh,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2802-09-09%29%20Stavisky-HS-034-ret.jpg?itok=7GY17zRh,Democratic,ny,Senate,16
Al Taylor,/Users/patrick/nra_score_map/img/ny/071.jpg,http://assembly.state.ny.us/mem/pic/071.jpg,Democratic,ny,Assembly,71
Leroy Comrie,/Users/patrick/nra_score_map/img/ny/%2801-12-15%29%20Comrie-HS-079.jpg?itok=SFD_SKfv,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2801-12-15%29%20Comrie-HS-079.jpg?itok=SFD_SKfv,Democratic,ny,Senate,14
David Carlucci,/Users/patrick/nra_score_map/img/ny/%2812-07-10%29%20Carlucci-HS-028.jpg?itok=cfqre4Kp,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2812-07-10%29%20Carlucci-HS-028.jpg?itok=cfqre4Kp,Democratic,ny,Senate,38
Aileen Gunther,/Users/patrick/nra_score_map/img/ny/100.jpg,http://assembly.state.ny.us/mem/pic/100.jpg,Democratic,ny,Assembly,100
Al Stirpe,/Users/patrick/nra_score_map/img/ny/127.jpg,http://assembly.state.ny.us/mem/pic/127.jpg,Democratic,ny,Assembly,127
Anthony H. Palumbo,/Users/patrick/nra_score_map/img/ny/002.jpg,http://assembly.state.ny.us/mem/pic/002.jpg,Republican,ny,Assembly,2
Linda Rosenthal,/Users/patrick/nra_score_map/img/ny/067.jpg,http://assembly.state.ny.us/mem/pic/067.jpg,Democratic,ny,Assembly,67
Walter Mosley,/Users/patrick/nra_score_map/img/ny/057.jpg,http://assembly.state.ny.us/mem/pic/057.jpg,Democratic,ny,Assembly,57
Monica Wallace,/Users/patrick/nra_score_map/img/ny/143.jpg,http://assembly.state.ny.us/mem/pic/143.jpg,Democratic,ny,Assembly,143
Phil Steck,/Users/patrick/nra_score_map/img/ny/110.jpg,http://assembly.state.ny.us/mem/pic/110.jpg,Democratic,ny,Assembly,110
Latoya Joyner,/Users/patrick/nra_score_map/img/ny/077.jpg,http://assembly.state.ny.us/mem/pic/077.jpg,Democratic,ny,Assembly,77
Andrew Hevesi,/Users/patrick/nra_score_map/img/ny/028.jpg,http://assembly.state.ny.us/mem/pic/028.jpg,Democratic,ny,Assembly,28
Melissa Miller,/Users/patrick/nra_score_map/img/ny/020.jpg,http://assembly.state.ny.us/mem/pic/020.jpg,Republican,ny,Assembly,20
Rodneyse Bichotte,/Users/patrick/nra_score_map/img/ny/042.jpg,http://assembly.state.ny.us/mem/pic/042.jpg,Democratic,ny,Assembly,42
Billy Jones,/Users/patrick/nra_score_map/img/ny/115.jpg,http://assembly.state.ny.us/mem/pic/115.jpg,Democratic,ny,Assembly,115
Latrice Walker,/Users/patrick/nra_score_map/img/ny/055.jpg,http://assembly.state.ny.us/mem/pic/055.jpg,Democratic,ny,Assembly,55
