name,image_filepath,original_image_url,party,state,chamber,district
Barry R. Finegold,/Users/patrick/nra_score_map/img/ma/BRF0.jpg,https://malegislature.gov/Legislators/Profile/170/BRF0.jpg,Democratic,ma,Senate,Second Essex and Middlesex
Mary S. Keefe,/Users/patrick/nra_score_map/img/ma/MSK1.jpg,https://malegislature.gov/Legislators/Profile/170/MSK1.jpg,Democratic,ma,House,Fifteenth Worcester
"Joseph W. McGonagle, Jr.",/Users/patrick/nra_score_map/img/ma/jwm1.jpg,https://malegislature.gov/Legislators/Profile/170/jwm1.jpg,Democratic,ma,House,Twenty-Eighth Middlesex
Tricia Farley-Bouvier,/Users/patrick/nra_score_map/img/ma/TFB1.jpg,https://malegislature.gov/Legislators/Profile/170/TFB1.jpg,Democratic,ma,House,Third Berkshire
Denise Provost,/Users/patrick/nra_score_map/img/ma/D_P1.jpg,https://malegislature.gov/Legislators/Profile/170/D_P1.jpg,Democratic,ma,House,Twenty-Seventh Middlesex
David T. Vieira,/Users/patrick/nra_score_map/img/ma/DTV1.jpg,https://malegislature.gov/Legislators/Profile/170/DTV1.jpg,Republican,ma,House,Third Barnstable
Christine P. Barber,/Users/patrick/nra_score_map/img/ma/CPB2.jpg,https://malegislature.gov/Legislators/Profile/170/CPB2.jpg,Democratic,ma,House,Thirty-Fourth Middlesex
Aaron Vega,/Users/patrick/nra_score_map/img/ma/A_V1.jpg,https://malegislature.gov/Legislators/Profile/170/A_V1.jpg,Democratic,ma,House,Fifth Hampden
Elizabeth A. Malia,/Users/patrick/nra_score_map/img/ma/EAM1.jpg,https://malegislature.gov/Legislators/Profile/170/EAM1.jpg,Democratic,ma,House,Eleventh Suffolk
Michelle M. DuBois,/Users/patrick/nra_score_map/img/ma/MMD1.jpg,https://malegislature.gov/Legislators/Profile/170/MMD1.jpg,Democratic,ma,House,Tenth Plymouth
"Donald R. Berthiaume, Jr.",/Users/patrick/nra_score_map/img/ma/DRB1.jpg,https://malegislature.gov/Legislators/Profile/170/DRB1.jpg,Republican,ma,House,Fifth Worcester
Kimberly N. Ferguson,/Users/patrick/nra_score_map/img/ma/KNF1.jpg,https://malegislature.gov/Legislators/Profile/170/KNF1.jpg,Republican,ma,House,First Worcester
Bradford Hill,/Users/patrick/nra_score_map/img/ma/BRH1.jpg,https://malegislature.gov/Legislators/Profile/170/BRH1.jpg,Republican,ma,House,Fourth Essex
Daniel Cahill,/Users/patrick/nra_score_map/img/ma/DFC1.jpg,https://malegislature.gov/Legislators/Profile/170/DFC1.jpg,Democratic,ma,House,Tenth Essex
David M. Nangle,/Users/patrick/nra_score_map/img/ma/DMN1.jpg,https://malegislature.gov/Legislators/Profile/170/DMN1.jpg,Democratic,ma,House,Seventeenth Middlesex
Kevin G. Honan,/Users/patrick/nra_score_map/img/ma/KGH1.jpg,https://malegislature.gov/Legislators/Profile/170/KGH1.jpg,Democratic,ma,House,Seventeenth Suffolk
Frank A. Moran,/Users/patrick/nra_score_map/img/ma/FAM1.jpg,https://malegislature.gov/Legislators/Profile/170/FAM1.jpg,Democratic,ma,House,Seventeenth Essex
Sean Garballey,/Users/patrick/nra_score_map/img/ma/S_G1.jpg,https://malegislature.gov/Legislators/Profile/170/S_G1.jpg,Democratic,ma,House,Twenty-Third Middlesex
James J. O'Day,/Users/patrick/nra_score_map/img/ma/JJO1.jpg,https://malegislature.gov/Legislators/Profile/170/JJO1.jpg,Democratic,ma,House,Fourteenth Worcester
Ann-Margaret Ferrante,/Users/patrick/nra_score_map/img/ma/AMF1.jpg,https://malegislature.gov/Legislators/Profile/170/AMF1.jpg,Democratic,ma,House,Fifth Essex
Donald H. Wong,/Users/patrick/nra_score_map/img/ma/DHW1.jpg,https://malegislature.gov/Legislators/Profile/170/DHW1.jpg,Republican,ma,House,Ninth Essex
Carole A. Fiola,/Users/patrick/nra_score_map/img/ma/CAF1.jpg,https://malegislature.gov/Legislators/Profile/170/CAF1.jpg,Democratic,ma,House,Sixth Bristol
William M. Straus,/Users/patrick/nra_score_map/img/ma/WMS1.jpg,https://malegislature.gov/Legislators/Profile/170/WMS1.jpg,Democratic,ma,House,Tenth Bristol
David F. DeCoste,/Users/patrick/nra_score_map/img/ma/DFD1.jpg,https://malegislature.gov/Legislators/Profile/170/DFD1.jpg,Republican,ma,House,Fifth Plymouth
Tackey Chan,/Users/patrick/nra_score_map/img/ma/T_C1.jpg,https://malegislature.gov/Legislators/Profile/170/T_C1.jpg,Democratic,ma,House,Second Norfolk
Jonathan D. Zlotnik,/Users/patrick/nra_score_map/img/ma/JDZ1.jpg,https://malegislature.gov/Legislators/Profile/170/JDZ1.jpg,Democratic,ma,House,Second Worcester
Paul McMurtry,/Users/patrick/nra_score_map/img/ma/P_M1.jpg,https://malegislature.gov/Legislators/Profile/170/P_M1.jpg,Democratic,ma,House,Eleventh Norfolk
David Paul Linsky,/Users/patrick/nra_score_map/img/ma/DPL1.jpg,https://malegislature.gov/Legislators/Profile/170/DPL1.jpg,Democratic,ma,House,Fifth Middlesex
Jerald A. Parisella,/Users/patrick/nra_score_map/img/ma/JAP1.jpg,https://malegislature.gov/Legislators/Profile/170/JAP1.jpg,Democratic,ma,House,Sixth Essex
Ruth B. Balser,/Users/patrick/nra_score_map/img/ma/RBB1.jpg,https://malegislature.gov/Legislators/Profile/170/RBB1.jpg,Democratic,ma,House,Twelfth Middlesex
William C. Galvin,/Users/patrick/nra_score_map/img/ma/WCG1.jpg,https://malegislature.gov/Legislators/Profile/170/WCG1.jpg,Democratic,ma,House,Sixth Norfolk
Josh S. Cutler,/Users/patrick/nra_score_map/img/ma/JSC1.jpg,https://malegislature.gov/Legislators/Profile/170/JSC1.jpg,Democratic,ma,House,Sixth Plymouth
Theodore C. Speliotis,/Users/patrick/nra_score_map/img/ma/TCS1.jpg,https://malegislature.gov/Legislators/Profile/170/TCS1.jpg,Democratic,ma,House,Thirteenth Essex
Danielle W. Gregoire,/Users/patrick/nra_score_map/img/ma/DWG1.jpg,https://malegislature.gov/Legislators/Profile/170/DWG1.jpg,Democratic,ma,House,Fourth Middlesex
Brendan P. Crighton,/Users/patrick/nra_score_map/img/ma/BPC0.jpg,https://malegislature.gov/Legislators/Profile/170/BPC0.jpg,Democratic,ma,Senate,Third Essex
Angelo M. Scaccia,/Users/patrick/nra_score_map/img/ma/AMS1.jpg,https://malegislature.gov/Legislators/Profile/170/AMS1.jpg,Democratic,ma,House,Fourteenth Suffolk
Louis L. Kafka,/Users/patrick/nra_score_map/img/ma/LLK1.jpg,https://malegislature.gov/Legislators/Profile/170/LLK1.jpg,Democratic,ma,House,Eighth Norfolk
Colleen M. Garry,/Users/patrick/nra_score_map/img/ma/CMG1.jpg,https://malegislature.gov/Legislators/Profile/170/CMG1.jpg,Democratic,ma,House,Thirty-Sixth Middlesex
Kay Khan,/Users/patrick/nra_score_map/img/ma/K_K1.jpg,https://malegislature.gov/Legislators/Profile/170/K_K1.jpg,Democratic,ma,House,Eleventh Middlesex
Sarah K. Peake,/Users/patrick/nra_score_map/img/ma/SKP1.jpg,https://malegislature.gov/Legislators/Profile/170/SKP1.jpg,Democratic,ma,House,Fourth Barnstable
Walter F. Timilty,/Users/patrick/nra_score_map/img/ma/WFT0.jpg,https://malegislature.gov/Legislators/Profile/170/WFT0.jpg,Democratic,ma,Senate,"Norfolk, Bristol and Plymouth"
Daniel M. Donahue,/Users/patrick/nra_score_map/img/ma/DMD1.jpg,https://malegislature.gov/Legislators/Profile/170/DMD1.jpg,Democratic,ma,House,Sixteenth Worcester
Carolyn C. Dykema,/Users/patrick/nra_score_map/img/ma/CCD1.jpg,https://malegislature.gov/Legislators/Profile/170/CCD1.jpg,Democratic,ma,House,Eighth Middlesex
Alan Silvia,/Users/patrick/nra_score_map/img/ma/A_S1.jpg,https://malegislature.gov/Legislators/Profile/170/A_S1.jpg,Democratic,ma,House,Seventh Bristol
Claire D. Cronin,/Users/patrick/nra_score_map/img/ma/CDC1.jpg,https://malegislature.gov/Legislators/Profile/170/CDC1.jpg,Democratic,ma,House,Eleventh Plymouth
Bruce J. Ayers,/Users/patrick/nra_score_map/img/ma/BJA1.jpg,https://malegislature.gov/Legislators/Profile/170/BJA1.jpg,Democratic,ma,House,First Norfolk
Russell E. Holmes,/Users/patrick/nra_score_map/img/ma/REH1.jpg,https://malegislature.gov/Legislators/Profile/170/REH1.jpg,Democratic,ma,House,Sixth Suffolk
Marc T. Lombardo,/Users/patrick/nra_score_map/img/ma/MTL1.jpg,https://malegislature.gov/Legislators/Profile/170/MTL1.jpg,Republican,ma,House,Twenty-Second Middlesex
Daniel J. Hunt,/Users/patrick/nra_score_map/img/ma/djh1.jpg,https://malegislature.gov/Legislators/Profile/170/djh1.jpg,Democratic,ma,House,Thirteenth Suffolk
Shawn Dooley,/Users/patrick/nra_score_map/img/ma/S_D1.jpg,https://malegislature.gov/Legislators/Profile/170/S_D1.jpg,Republican,ma,House,Ninth Norfolk
Thomas P. Walsh,/Users/patrick/nra_score_map/img/ma/TJW1.jpg,https://malegislature.gov/Legislators/Profile/170/TJW1.jpg,Democratic,ma,House,Twelfth Essex
Robert A. DeLeo,/Users/patrick/nra_score_map/img/ma/RAD1.jpg,https://malegislature.gov/Legislators/Profile/170/RAD1.jpg,Democratic,ma,House,Nineteenth Suffolk
Steven Ultrino,/Users/patrick/nra_score_map/img/ma/S_G2.jpg,https://malegislature.gov/Legislators/Profile/170/S_G2.jpg,Democratic,ma,House,Thirty-Third Middlesex
Linda Dean Campbell,/Users/patrick/nra_score_map/img/ma/LDC1.jpg,https://malegislature.gov/Legislators/Profile/170/LDC1.jpg,Democratic,ma,House,Fifteenth Essex
Paul K. Frost,/Users/patrick/nra_score_map/img/ma/PKF1.jpg,https://malegislature.gov/Legislators/Profile/170/PKF1.jpg,Republican,ma,House,Seventh Worcester
Todd M. Smola,/Users/patrick/nra_score_map/img/ma/TMS2.jpg,https://malegislature.gov/Legislators/Profile/170/TMS2.jpg,Republican,ma,House,First Hampden
Marcos A. Devers,/Users/patrick/nra_score_map/img/ma/MAD1.jpg,https://malegislature.gov/Legislators/Profile/170/MAD1.jpg,Democratic,ma,House,Sixteenth Essex
