name,image_filepath,original_image_url,party,state,chamber,district
Al Williams,/Users/patrick/nra_score_map/img/ga/WilliamsAl230.jpg,http://www.house.ga.gov/SiteCollectionImages/WilliamsAl230.jpg,Democratic,ga,House,168
Gloria Frazier,/Users/patrick/nra_score_map/img/ga/FrazierGloria107.jpg,http://www.house.ga.gov/SiteCollectionImages/FrazierGloria107.jpg,Democratic,ga,House,126
Bill Werkheiser,/Users/patrick/nra_score_map/img/ga/WerkheiserBill863.jpg,http://www.house.ga.gov/SiteCollectionImages/WerkheiserBill863.jpg,Republican,ga,House,157
Dewey McClain,/Users/patrick/nra_score_map/img/ga/McClainDewey845.jpg,http://www.house.ga.gov/SiteCollectionImages/McClainDewey845.jpg,Democratic,ga,House,100
Jimmy Pruett,/Users/patrick/nra_score_map/img/ga/PruettJimmy188.jpg,http://www.house.ga.gov/SiteCollectionImages/PruettJimmy188.jpg,Republican,ga,House,149
Emory Dunahoo,/Users/patrick/nra_score_map/img/ga/DunahooEmory797.jpg,http://www.house.ga.gov/SiteCollectionImages/DunahooEmory797.jpg,Republican,ga,House,30
Jeff Jones,/Users/patrick/nra_score_map/img/ga/JonesJeff861.jpg,http://www.house.ga.gov/SiteCollectionImages/JonesJeff861.jpg,Republican,ga,House,167
Tommy Benton,/Users/patrick/nra_score_map/img/ga/BentonTommy65.jpg,http://www.house.ga.gov/SiteCollectionImages/BentonTommy65.jpg,Republican,ga,House,31
J. Craig Gordon,/Users/patrick/nra_score_map/img/ga/GordonJ. Craig113.jpg,http://www.house.ga.gov/SiteCollectionImages/GordonJ. Craig113.jpg,Democratic,ga,House,163
Dexter Sharper,/Users/patrick/nra_score_map/img/ga/SharperDexter831.jpg,http://www.house.ga.gov/SiteCollectionImages/SharperDexter831.jpg,Democratic,ga,House,177
Eddie Lumsden,/Users/patrick/nra_score_map/img/ga/LumsdenEddie826.jpg,http://www.house.ga.gov/SiteCollectionImages/LumsdenEddie826.jpg,Republican,ga,House,12
Sandra Scott,/Users/patrick/nra_score_map/img/ga/ScottSandra766.jpg,http://www.house.ga.gov/SiteCollectionImages/ScottSandra766.jpg,Democratic,ga,House,76
Mable Thomas,/Users/patrick/nra_score_map/img/ga/ThomasMable224.jpg,http://www.house.ga.gov/SiteCollectionImages/ThomasMable224.jpg,Democratic,ga,House,56
David Ralston,/Users/patrick/nra_score_map/img/ga/RalstonDavid189.jpg,http://www.house.ga.gov/SiteCollectionImages/RalstonDavid189.jpg,Republican,ga,House,7
Sheri Gilligan,/Users/patrick/nra_score_map/img/ga/GilliganSheri879.jpg,http://www.house.ga.gov/SiteCollectionImages/GilliganSheri879.jpg,Republican,ga,House,24
Scot Turner,/Users/patrick/nra_score_map/img/ga/TurnerScot842.jpg,http://www.house.ga.gov/SiteCollectionImages/TurnerScot842.jpg,Republican,ga,House,21
Brian Prince,/Users/patrick/nra_score_map/img/ga/PrinceBrian847.jpg,http://www.house.ga.gov/SiteCollectionImages/PrinceBrian847.jpg,Democratic,ga,House,127
