STATEFP,SLDUST,AFFGEOID,GEOID,NAME,LSAD,LSY,ALAND,AWATER,type
01,019,610U500US01019,01019,19,LU,2016,496117139,3328474,upper
01,030,610U500US01030,01030,30,LU,2016,5044855668,161222282,upper
01,008,610U500US01008,01008,8,LU,2016,4745766728,132288610,upper
01,017,610U500US01017,01017,17,LU,2016,2442122566,30537231,upper
01,031,610U500US01031,01031,31,LU,2016,7156639205,44427036,upper
01,021,610U500US01021,01021,21,LU,2016,4518127735,31930060,upper
01,012,610U500US01012,01012,12,LU,2016,2706566252,24347654,upper
01,032,610U500US01032,01032,32,LU,2016,1200611780,1000192920,upper
01,018,610U500US01018,01018,18,LU,2016,260115060,1682442,upper
01,010,610U500US01010,01010,10,LU,2016,2954824890,137710470,upper
01,005,610U500US01005,01005,5,LU,2016,6839326215,146877488,upper
01,035,610U500US01035,01035,35,LU,2016,848125868,927926928,upper
01,007,610U500US01007,01007,7,LU,2016,508778671,2763656,upper
01,023,610U500US01023,01023,23,LU,2016,16375103141,186764358,upper
01,016,610U500US01016,01016,16,LU,2016,204058894,6766406,upper
01,009,610U500US01009,01009,9,LU,2016,2644833465,157423582,upper
01,022,610U500US01022,01022,22,LU,2016,12043660173,194787043,upper
01,027,610U500US01027,01027,27,LU,2016,2988797197,138071437,upper
01,014,610U500US01014,01014,14,LU,2016,3371442042,29683179,upper
01,011,610U500US01011,01011,11,LU,2016,2495490171,104556622,upper
01,034,610U500US01034,01034,34,LU,2016,1940792218,40609993,upper
01,006,610U500US01006,01006,6,LU,2016,4938903044,234048341,upper
01,026,610U500US01026,01026,26,LU,2016,566065795,22220714,upper
01,025,610U500US01025,01025,25,LU,2016,3785742440,34993098,upper
01,028,610U500US01028,01028,28,LU,2016,8394352115,99182795,upper
01,001,610U500US01001,01001,1,LU,2016,2367179178,111781812,upper
01,002,610U500US01002,01002,2,LU,2016,579982575,2996056,upper
01,015,610U500US01015,01015,15,LU,2016,1507735606,33939036,upper
01,024,610U500US01024,01024,24,LU,2016,9959292830,140672029,upper
01,020,610U500US01020,01020,20,LU,2016,311221111,1131483,upper
01,003,610U500US01003,01003,3,LU,2016,2042523343,149036094,upper
01,013,610U500US01013,01013,13,LU,2016,6345954271,75447602,upper
01,033,610U500US01033,01033,33,LU,2016,230126199,99166891,upper
01,004,610U500US01004,01004,4,LU,2016,4963660782,67772480,upper
01,029,610U500US01029,01029,29,LU,2016,3395536849,16658399,upper
02,00B,610U500US0200B,0200B,B,LU,2016,2237217521,5096114,upper
02,00O,610U500US0200O,0200O,O,LU,2016,8016545815,2539544115,upper
02,00N,610U500US0200N,0200N,N,LU,2016,1602098384,157635906,upper
02,00Q,610U500US0200Q,0200Q,Q,LU,2016,22971480377,5358219084,upper
02,00D,610U500US0200D,0200D,D,LU,2016,1548377180,379006781,upper
02,00C,610U500US0200C,0200C,C,LU,2016,316561242799,4568812266,upper
02,00I,610U500US0200I,0200I,I,LU,2016,22133631,226380,upper
02,00G,610U500US0200G,0200G,G,LU,2016,1029932898,73913093,upper
02,00M,610U500US0200M,0200M,M,LU,2016,45575729,27202,upper
02,00R,610U500US0200R,0200R,R,LU,2016,55972033342,34610532299,upper
02,00P,610U500US0200P,0200P,P,LU,2016,89001183088,83019695948,upper
02,00L,610U500US0200L,0200L,L,LU,2016,39862951,55442258,upper
02,00K,610U500US0200K,0200K,K,LU,2016,67718158,234567692,upper
02,00T,610U500US0200T,0200T,T,LU,2016,551074549406,50118486178,upper
02,00A,610U500US0200A,0200A,A,LU,2016,110420531,2655007,upper
02,00S,610U500US0200S,0200S,S,LU,2016,329474355514,93351917919,upper
02,00E,610U500US0200E,0200E,E,LU,2016,96254374946,3005739747,upper
02,00F,610U500US0200F,0200F,F,LU,2016,2473789050,214126735,upper
02,00H,610U500US0200H,0200H,H,LU,2016,64719691,18904102,upper
02,00J,610U500US0200J,0200J,J,LU,2016,20620555,9312485,upper
04,006,610U500US04006,04006,6,LU,2016,26365864725,109643666,upper
04,027,610U500US04027,04027,27,LU,2016,656309412,1248329,upper
04,014,610U500US04014,04014,14,LU,2016,31431928731,167811825,upper
04,007,610U500US04007,04007,7,LU,2016,95540089480,212268861,upper
04,023,610U500US04023,04023,23,LU,2016,3147759796,34390499,upper
04,011,610U500US04011,04011,11,LU,2016,5090711905,3929152,upper
04,017,610U500US04017,04017,17,LU,2016,173440349,689746,upper
04,008,610U500US04008,04008,8,LU,2016,10790503791,19604897,upper
04,005,610U500US04005,04005,5,LU,2016,43758235036,419546130,upper
04,009,610U500US04009,04009,9,LU,2016,236679744,788990,upper
04,019,610U500US04019,04019,19,LU,2016,277968865,1867147,upper
04,016,610U500US04016,04016,16,LU,2016,515779044,491795,upper
04,001,610U500US04001,04001,1,LU,2016,20703759876,11956435,upper
04,018,610U500US04018,04018,18,LU,2016,154296799,996576,upper
04,020,610U500US04020,04020,20,LU,2016,112420097,289648,upper
04,021,610U500US04021,04021,21,LU,2016,166617564,708567,upper
04,012,610U500US04012,04012,12,LU,2016,333949340,314983,upper
04,002,610U500US04002,04002,2,LU,2016,6472915364,3815946,upper
04,029,610U500US04029,04029,29,LU,2016,118736923,393285,upper
04,010,610U500US04010,04010,10,LU,2016,257289038,114043,upper
04,022,610U500US04022,04022,22,LU,2016,839930725,8451965,upper
04,015,610U500US04015,04015,15,LU,2016,381818686,674618,upper
04,030,610U500US04030,04030,30,LU,2016,82117958,156465,upper
04,025,610U500US04025,04025,25,LU,2016,194360467,1857353,upper
04,003,610U500US04003,04003,3,LU,2016,355555856,432140,upper
04,028,610U500US04028,04028,28,LU,2016,202068705,639818,upper
04,024,610U500US04024,04024,24,LU,2016,96511927,382335,upper
04,026,610U500US04026,04026,26,LU,2016,312216462,7985789,upper
04,013,610U500US04013,04013,13,LU,2016,14773916803,12328577,upper
04,004,610U500US04004,04004,4,LU,2016,30654908099,3465534,upper
05,013,610U500US05013,05013,13,LU,2016,3434175507,127780205,upper
05,026,610U500US05026,05026,26,LU,2016,10788411653,280797115,upper
05,025,610U500US05025,05025,25,LU,2016,5882514222,326416067,upper
05,010,610U500US05010,05010,10,LU,2016,10307973144,179302350,upper
05,027,610U500US05027,05027,27,LU,2016,6789965976,63935046,upper
05,011,610U500US05011,05011,11,LU,2016,6067424551,213942545,upper
05,029,610U500US05029,05029,29,LU,2016,1303887625,5658275,upper
05,008,610U500US05008,05008,8,LU,2016,346375888,6367027,upper
05,033,610U500US05033,05033,33,LU,2016,657141547,7455105,upper
05,019,610U500US05019,05019,19,LU,2016,7026239140,43471923,upper
05,009,610U500US05009,05009,9,LU,2016,3613423499,53813319,upper
05,028,610U500US05028,05028,28,LU,2016,6385856000,223883922,upper
05,018,610U500US05018,05018,18,LU,2016,8205128351,188977667,upper
05,022,610U500US05022,05022,22,LU,2016,4982691176,70948444,upper
05,012,610U500US05012,05012,12,LU,2016,8262989047,29510248,upper
05,006,610U500US05006,05006,6,LU,2016,6687817626,194339292,upper
05,005,610U500US05005,05005,5,LU,2016,6170617274,59427850,upper
05,020,610U500US05020,05020,20,LU,2016,5018147894,24858067,upper
05,034,610U500US05034,05034,34,LU,2016,190784353,3809845,upper
05,031,610U500US05031,05031,31,LU,2016,140227493,1550053,upper
05,035,610U500US05035,05035,35,LU,2016,658913438,25999140,upper
05,032,610U500US05032,05032,32,LU,2016,191982633,30516696,upper
05,015,610U500US05015,05015,15,LU,2016,4131210671,110915429,upper
05,024,610U500US05024,05024,24,LU,2016,3665012453,137191684,upper
05,007,610U500US05007,05007,7,LU,2016,560231872,13972230,upper
05,001,610U500US05001,05001,1,LU,2016,780808523,4783333,upper
05,021,610U500US05021,05021,21,LU,2016,1052478836,6173325,upper
05,017,610U500US05017,05017,17,LU,2016,3322387279,180892517,upper
05,004,610U500US05004,05004,4,LU,2016,337102983,3273481,upper
05,003,610U500US05003,05003,3,LU,2016,717425440,82308166,upper
05,002,610U500US05002,05002,2,LU,2016,1644490972,14713882,upper
05,016,610U500US05016,05016,16,LU,2016,5932071851,58564343,upper
05,014,610U500US05014,05014,14,LU,2016,1732919627,51454280,upper
05,030,610U500US05030,05030,30,LU,2016,756831042,61106257,upper
05,023,610U500US05023,05023,23,LU,2016,7022441087,75522663,upper
06,016,610U500US06016,06016,16,LU,2016,68142632095,167974341,upper
06,009,610U500US06009,06009,9,LU,2016,512786300,252929339,upper
06,027,610U500US06027,06027,27,LU,2016,1586177319,228560866,upper
06,040,610U500US06040,06040,40,LU,2016,13005696401,877732724,upper
06,002,610U500US06002,06002,2,LU,2016,37293965093,4309002929,upper
06,008,610U500US06008,06008,8,LU,2016,66680490553,795855613,upper
06,038,610U500US06038,06038,38,LU,2016,7083394636,41293935,upper
06,010,610U500US06010,06010,10,LU,2016,787890296,77844179,upper
06,014,610U500US06014,06014,14,LU,2016,11911172124,25359742,upper
06,037,610U500US06037,06037,37,LU,2016,785342960,230255343,upper
06,036,610U500US06036,06036,36,LU,2016,1676077621,404989480,upper
06,004,610U500US06004,06004,4,LU,2016,22145631692,237926209,upper
06,032,610U500US06032,06032,32,LU,2016,363126904,3470222,upper
06,003,610U500US06003,06003,3,LU,2016,7793579734,448546092,upper
06,030,610U500US06030,06030,30,LU,2016,174949924,239972,upper
06,039,610U500US06039,06039,39,LU,2016,619408999,403031986,upper
06,020,610U500US06020,06020,20,LU,2016,650549303,5907377,upper
06,015,610U500US06015,06015,15,LU,2016,1330231382,7274188,upper
06,001,610U500US06001,06001,1,LU,2016,69140010738,2263835409,upper
06,029,610U500US06029,06029,29,LU,2016,553302960,2259954,upper
06,019,610U500US06019,06019,19,LU,2016,11107117543,3668504980,upper
06,024,610U500US06024,06024,24,LU,2016,156706462,1555294,upper
06,025,610U500US06025,06025,25,LU,2016,2333401666,9619288,upper
06,005,610U500US06005,06005,5,LU,2016,3903618816,90493615,upper
06,021,610U500US06021,06021,21,LU,2016,5738730455,36482022,upper
06,012,610U500US06012,06012,12,LU,2016,21429933260,176382052,upper
06,031,610U500US06031,06031,31,LU,2016,1003734774,15190556,upper
06,026,610U500US06026,06026,26,LU,2016,778867551,1374382723,upper
06,007,610U500US06007,06007,7,LU,2016,2569521456,106594440,upper
06,033,610U500US06033,06033,33,LU,2016,208007707,58460996,upper
06,028,610U500US06028,06028,28,LU,2016,16500497638,231124662,upper
06,023,610U500US06023,06023,23,LU,2016,4020777810,26238746,upper
06,011,610U500US06011,06011,11,LU,2016,156031684,509960112,upper
06,022,610U500US06022,06022,22,LU,2016,333105785,5290484,upper
06,035,610U500US06035,06035,35,LU,2016,287842610,65317574,upper
06,013,610U500US06013,06013,13,LU,2016,1406739758,737818267,upper
06,034,610U500US06034,06034,34,LU,2016,306719713,80773198,upper
06,006,610U500US06006,06006,6,LU,2016,719146634,12254904,upper
06,018,610U500US06018,06018,18,LU,2016,287494639,2920892,upper
06,017,610U500US06017,06017,17,LU,2016,17998769197,2490983223,upper
08,006,610U500US08006,08006,6,LU,2016,27436158961,82836554,upper
08,005,610U500US08005,08005,5,LU,2016,24718893148,132674380,upper
08,002,610U500US08002,08002,2,LU,2016,16067795324,56196236,upper
08,016,610U500US08016,08016,16,LU,2016,2147533492,14719044,upper
08,017,610U500US08017,08017,17,LU,2016,197270149,5163274,upper
08,026,610U500US08026,08026,26,LU,2016,133959104,6823100,upper
08,021,610U500US08021,08021,21,LU,2016,275636533,5339695,upper
08,007,610U500US08007,08007,7,LU,2016,8621911419,31428360,upper
08,025,610U500US08025,08025,25,LU,2016,2630600122,34458124,upper
08,001,610U500US08001,08001,1,LU,2016,54264100024,167716043,upper
08,003,610U500US08003,08003,3,LU,2016,1082810709,4015929,upper
08,030,610U500US08030,08030,30,LU,2016,325428416,4086861,upper
08,004,610U500US08004,08004,4,LU,2016,1850640773,2863987,upper
08,008,610U500US08008,08008,8,LU,2016,44916298902,168847333,upper
08,033,610U500US08033,08033,33,LU,2016,197639030,209019,upper
08,024,610U500US08024,08024,24,LU,2016,116984157,2017698,upper
08,015,610U500US08015,08015,15,LU,2016,6461120708,87972235,upper
08,013,610U500US08013,08013,13,LU,2016,881029637,7406594,upper
08,010,610U500US08010,08010,10,LU,2016,98797834,62534,upper
08,034,610U500US08034,08034,34,LU,2016,62909865,981169,upper
08,031,610U500US08031,08031,31,LU,2016,59054875,24640,upper
08,009,610U500US08009,08009,9,LU,2016,945157617,2894540,upper
08,019,610U500US08019,08019,19,LU,2016,110514747,6245048,upper
08,011,610U500US08011,08011,11,LU,2016,98378336,292427,upper
08,032,610U500US08032,08032,32,LU,2016,64943600,365089,upper
08,029,610U500US08029,08029,29,LU,2016,1713992115,11676868,upper
08,028,610U500US08028,08028,28,LU,2016,109059373,603777,upper
08,023,610U500US08023,08023,23,LU,2016,962376872,25271768,upper
08,012,610U500US08012,08012,12,LU,2016,417513821,1629058,upper
08,035,610U500US08035,08035,35,LU,2016,69381029997,267400528,upper
08,022,610U500US08022,08022,22,LU,2016,96701678,2081984,upper
08,027,610U500US08027,08027,27,LU,2016,106489363,390121,upper
08,020,610U500US08020,08020,20,LU,2016,221028998,7340053,upper
08,018,610U500US08018,08018,18,LU,2016,1491598875,30004384,upper
08,014,610U500US08014,08014,14,LU,2016,160605999,6457309,upper
09,026,610U500US09026,09026,26,LU,2016,368926876,39113302,upper
09,036,610U500US09036,09036,36,LU,2016,219266584,53369238,upper
09,019,610U500US09019,09019,19,LU,2016,669770077,19015621,upper
09,020,610U500US09020,09020,20,LU,2016,477726383,96674509,upper
09,032,610U500US09032,09032,32,LU,2016,672963985,13460200,upper
09,028,610U500US09028,09028,28,LU,2016,327646078,13259788,upper
09,018,610U500US09018,09018,18,LU,2016,772121551,80516619,upper
09,025,610U500US09025,09025,25,LU,2016,81954817,35007633,upper
09,027,610U500US09027,09027,27,LU,2016,48286284,63212126,upper
09,010,610U500US09010,09010,10,LU,2016,38870622,2102005,upper
09,002,610U500US09002,09002,2,LU,2016,127833781,4653112,upper
09,001,610U500US09001,09001,1,LU,2016,51006984,2867637,upper
09,009,610U500US09009,09009,9,LU,2016,168718551,5390304,upper
09,014,610U500US09014,09014,14,LU,2016,124034001,10973577,upper
09,003,610U500US09003,09003,3,LU,2016,239532375,5610409,upper
09,021,610U500US09021,09021,21,LU,2016,179343540,10402691,upper
09,008,610U500US09008,09008,8,LU,2016,770957351,23801381,upper
09,016,610U500US09016,09016,16,LU,2016,232301265,4315670,upper
09,007,610U500US09007,09007,7,LU,2016,428396341,6003703,upper
09,034,610U500US09034,09034,34,LU,2016,203959933,6208226,upper
09,031,610U500US09031,09031,31,LU,2016,251105296,3729396,upper
09,004,610U500US09004,09004,4,LU,2016,281085717,4498471,upper
09,012,610U500US09012,09012,12,LU,2016,468533995,30305415,upper
09,035,610U500US09035,09035,35,LU,2016,1145121115,17890700,upper
09,013,610U500US09013,09013,13,LU,2016,188857678,3746850,upper
09,011,610U500US09011,09011,11,LU,2016,81480942,3488976,upper
09,029,610U500US09029,09029,29,LU,2016,711387631,14846664,upper
09,022,610U500US09022,09022,22,LU,2016,96681919,1882042,upper
09,015,610U500US09015,09015,15,LU,2016,84419403,1292439,upper
09,005,610U500US09005,09005,5,LU,2016,219705922,4520081,upper
09,024,610U500US09024,09024,24,LU,2016,227555939,21931576,upper
09,030,610U500US09030,09030,30,LU,2016,1402549531,38132144,upper
09,006,610U500US09006,09006,6,LU,2016,113604326,2499161,upper
09,033,610U500US09033,09033,33,LU,2016,827289634,63629093,upper
09,017,610U500US09017,09017,17,LU,2016,209670005,3903645,upper
09,023,610U500US09023,09023,23,LU,2016,29952871,7580184,upper
10,018,610U500US10018,10018,18,LU,2016,732666027,267650077,upper
10,014,610U500US10014,10014,14,LU,2016,586372764,185898410,upper
10,019,610U500US10019,10019,19,LU,2016,587460215,15328709,upper
10,005,610U500US10005,10005,5,LU,2016,36319082,24965,upper
10,004,610U500US10004,10004,4,LU,2016,111602321,931081,upper
10,009,610U500US10009,10009,9,LU,2016,51284651,68456,upper
10,013,610U500US10013,10013,13,LU,2016,43641974,506293,upper
10,021,610U500US10021,10021,21,LU,2016,667348266,6710796,upper
10,008,610U500US10008,10008,8,LU,2016,66870548,22882,upper
10,002,610U500US10002,10002,2,LU,2016,35824427,25941847,upper
10,017,610U500US10017,10017,17,LU,2016,72014473,800069,upper
10,006,610U500US10006,10006,6,LU,2016,298339147,236804399,upper
10,011,610U500US10011,10011,11,LU,2016,32871091,198472,upper
10,007,610U500US10007,10007,7,LU,2016,32690470,11967,upper
10,003,610U500US10003,10003,3,LU,2016,12808586,594232,upper
10,010,610U500US10010,10010,10,LU,2016,124904183,1579424,upper
10,012,610U500US10012,10012,12,LU,2016,139522130,55631097,upper
10,001,610U500US10001,10001,1,LU,2016,26956079,16118692,upper
10,020,610U500US10020,10020,20,LU,2016,386654475,148440675,upper
10,016,610U500US10016,10016,16,LU,2016,357609725,434144645,upper
10,015,610U500US10015,10015,15,LU,2016,643480445,1263046,upper
12,014,610U500US12014,12014,14,LU,2016,2686235314,1205428266,upper
12,007,610U500US12007,12007,7,LU,2016,4010959841,1205391151,upper
12,015,610U500US12015,12015,15,LU,2016,4342890048,537086776,upper
12,020,610U500US12020,12020,20,LU,2016,1807040038,39477467,upper
12,027,610U500US12027,12027,27,LU,2016,1134217863,1028756048,upper
12,026,610U500US12026,12026,26,LU,2016,14179772060,1492226101,upper
12,021,610U500US12021,12021,21,LU,2016,2817239520,551372713,upper
12,019,610U500US12019,12019,19,LU,2016,545426051,382896265,upper
12,002,610U500US12002,12002,2,LU,2016,11480008935,1820502116,upper
12,011,610U500US12011,12011,11,LU,2016,647698400,145266838,upper
12,010,610U500US12010,12010,10,LU,2016,3872262108,907327316,upper
12,005,610U500US12005,12005,5,LU,2016,15663286009,1368968989,upper
12,016,610U500US12016,12016,16,LU,2016,446396916,490661036,upper
12,024,610U500US12024,12024,24,LU,2016,337450670,446983304,upper
12,037,610U500US12037,12037,37,LU,2016,196880381,486073983,upper
12,012,610U500US12012,12012,12,LU,2016,4705305538,606054533,upper
12,039,610U500US12039,12039,39,LU,2016,6441437043,7759372115,upper
12,036,610U500US12036,12036,36,LU,2016,353005438,43948078,upper
12,001,610U500US12001,12001,1,LU,2016,5035289237,992952121,upper
12,035,610U500US12035,12035,35,LU,2016,236544033,13500731,upper
12,025,610U500US12025,12025,25,LU,2016,4000821313,1453140670,upper
12,009,610U500US12009,12009,9,LU,2016,982087034,130593671,upper
12,022,610U500US12022,12022,22,LU,2016,2414854776,343131913,upper
12,030,610U500US12030,12030,30,LU,2016,676437164,265458428,upper
12,034,610U500US12034,12034,34,LU,2016,248360389,268381050,upper
12,031,610U500US12031,12031,31,LU,2016,323671681,111513022,upper
12,004,610U500US12004,12004,4,LU,2016,3096626576,540218831,upper
12,038,610U500US12038,12038,38,LU,2016,134509186,207451877,upper
12,018,610U500US12018,12018,18,LU,2016,497476789,184958560,upper
12,033,610U500US12033,12033,33,LU,2016,208751794,7466291,upper
12,023,610U500US12023,12023,23,LU,2016,1797380449,777557334,upper
12,008,610U500US12008,12008,8,LU,2016,6448529549,589503059,upper
12,040,610U500US12040,12040,40,LU,2016,228800489,9537428,upper
12,017,610U500US12017,12017,17,LU,2016,2719202430,901187535,upper
12,032,610U500US12032,12032,32,LU,2016,2444219510,16867116,upper
12,029,610U500US12029,12029,29,LU,2016,3071733034,98755882,upper
12,028,610U500US12028,12028,28,LU,2016,8833142584,949619742,upper
12,003,610U500US12003,12003,3,LU,2016,18499090375,2917571947,upper
12,013,610U500US12013,12013,13,LU,2016,787291712,38664124,upper
12,006,610U500US12006,12006,6,LU,2016,559104929,62975864,upper
13,047,610U500US13047,13047,47,LU,2016,1760878947,21875308,upper
13,017,610U500US13017,13017,17,LU,2016,1144048496,26002857,upper
13,005,610U500US13005,13005,5,LU,2016,135520528,1055784,upper
13,014,610U500US13014,13014,14,LU,2016,1221120272,46397250,upper
13,038,610U500US13038,13038,38,LU,2016,258349909,2883451,upper
13,007,610U500US13007,13007,7,LU,2016,10924639206,208762695,upper
13,041,610U500US13041,13041,41,LU,2016,167843471,2961483,upper
13,013,610U500US13013,13013,13,LU,2016,8116983799,138216395,upper
13,021,610U500US13021,13021,21,LU,2016,645498813,9869297,upper
13,018,610U500US13018,13018,18,LU,2016,3439640762,32455901,upper
13,025,610U500US13025,13025,25,LU,2016,5890663463,165353438,upper
13,024,610U500US13024,13024,24,LU,2016,5553252509,312371294,upper
13,051,610U500US13051,13051,51,LU,2016,5126141796,64033625,upper
13,053,610U500US13053,13053,53,LU,2016,2654730509,3289413,upper
13,006,610U500US13006,13006,6,LU,2016,169400266,2318626,upper
13,019,610U500US13019,13019,19,LU,2016,9626399034,135394243,upper
13,012,610U500US13012,13012,12,LU,2016,8118479638,156776952,upper
13,008,610U500US13008,13008,8,LU,2016,7243810291,184293424,upper
13,022,610U500US13022,13022,22,LU,2016,560114146,6658207,upper
13,030,610U500US13030,13030,30,LU,2016,1466397855,9488347,upper
13,055,610U500US13055,13055,55,LU,2016,236366889,4477320,upper
13,002,610U500US13002,13002,2,LU,2016,376273392,24687721,upper
13,011,610U500US13011,13011,11,LU,2016,8614090087,194060058,upper
13,029,610U500US13029,13029,29,LU,2016,3301264210,73881825,upper
13,050,610U500US13050,13050,50,LU,2016,4376980189,72723060,upper
13,045,610U500US13045,13045,45,LU,2016,296222657,6070160,upper
13,026,610U500US13026,13026,26,LU,2016,5727761348,63184788,upper
13,001,610U500US13001,13001,1,LU,2016,3130218629,771605005,upper
13,004,610U500US13004,13004,4,LU,2016,5504023805,100392268,upper
13,009,610U500US13009,13009,9,LU,2016,321385821,3258803,upper
13,020,610U500US13020,13020,20,LU,2016,4154839675,51812179,upper
13,037,610U500US13037,13037,37,LU,2016,281331310,6254308,upper
13,023,610U500US13023,13023,23,LU,2016,9904440411,127029642,upper
13,042,610U500US13042,13042,42,LU,2016,114909200,460075,upper
13,010,610U500US13010,13010,10,LU,2016,333118814,5581670,upper
13,044,610U500US13044,13044,44,LU,2016,288043864,6823658,upper
13,031,610U500US13031,13031,31,LU,2016,2153174763,11475400,upper
13,027,610U500US13027,13027,27,LU,2016,568571536,56999090,upper
13,040,610U500US13040,13040,40,LU,2016,153918137,2054896,upper
13,035,610U500US13035,13035,35,LU,2016,552612846,5621331,upper
13,054,610U500US13054,13054,54,LU,2016,2518856558,10284076,upper
13,048,610U500US13048,13048,48,LU,2016,199467805,3537794,upper
13,036,610U500US13036,13036,36,LU,2016,132942692,238676,upper
13,003,610U500US13003,13003,3,LU,2016,5379690162,1269251752,upper
13,034,610U500US13034,13034,34,LU,2016,302816873,3906983,upper
13,016,610U500US13016,13016,16,LU,2016,1893767706,34036531,upper
13,043,610U500US13043,13043,43,LU,2016,581700285,11793885,upper
13,032,610U500US13032,13032,32,LU,2016,205172017,3694138,upper
13,049,610U500US13049,13049,49,LU,2016,951755878,93869405,upper
13,033,610U500US13033,13033,33,LU,2016,229000375,733468,upper
13,046,610U500US13046,13046,46,LU,2016,1211102756,12706151,upper
13,028,610U500US13028,13028,28,LU,2016,2819262000,84945277,upper
13,052,610U500US13052,13052,52,LU,2016,2420183544,33327961,upper
13,056,610U500US13056,13056,56,LU,2016,205374204,5204455,upper
13,039,610U500US13039,13039,39,LU,2016,148909169,961124,upper
13,015,610U500US13015,13015,15,LU,2016,5364060977,45982654,upper
15,003,610U500US15003,15003,3,LU,2016,2778618197,741440676,upper
15,008,610U500US15008,15008,8,LU,2016,1605492340,1674244223,upper
15,022,610U500US15022,15022,22,LU,2016,185256307,1338815,upper
15,004,610U500US15004,15004,4,LU,2016,4362362821,1208234879,upper
15,002,610U500US15002,15002,2,LU,2016,2523617853,718835663,upper
15,015,610U500US15015,15015,15,LU,2016,47264991,79976774,upper
15,011,610U500US15011,15011,11,LU,2016,23807874,0,upper
15,005,610U500US15005,15005,5,LU,2016,185816509,125820988,upper
15,017,610U500US15017,15017,17,LU,2016,32632145,4581548,upper
15,020,610U500US15020,15020,20,LU,2016,98080975,29032592,upper
15,014,610U500US15014,15014,14,LU,2016,65806750,2125,upper
15,021,610U500US15021,15021,21,LU,2016,187272959,262163937,upper
15,009,610U500US15009,15009,9,LU,2016,57038919,74669908,upper
15,001,610U500US15001,15001,1,LU,2016,769038989,70958812,upper
15,013,610U500US15013,15013,13,LU,2016,25057870,1309434,upper
15,010,610U500US15010,15010,10,LU,2016,19788193,103864,upper
15,024,610U500US15024,15024,24,LU,2016,63646116,85907728,upper
15,018,610U500US15018,15018,18,LU,2016,85649171,8307,upper
15,019,610U500US15019,15019,19,LU,2016,31603070,54784144,upper
15,007,610U500US15007,15007,7,LU,2016,2428995753,2742472586,upper
15,006,610U500US15006,15006,6,LU,2016,424594206,440765097,upper
15,023,610U500US15023,15023,23,LU,2016,485593615,554049948,upper
15,025,610U500US15025,15025,25,LU,2016,83828589,2864014876,upper
15,016,610U500US15016,15016,16,LU,2016,55907917,8078008,upper
15,012,610U500US15012,15012,12,LU,2016,7345613,34886581,upper
16,009,610U500US16009,16009,9,LU,2016,8617823302,82653814,upper
16,011,610U500US16011,16011,11,LU,2016,1046607634,38720886,upper
16,026,610U500US16026,16026,26,LU,2016,14614251219,80379417,upper
16,035,610U500US16035,16035,35,LU,2016,18019283533,122346743,upper
16,025,610U500US16025,16025,25,LU,2016,4848935944,22294837,upper
16,034,610U500US16034,16034,34,LU,2016,1850085550,18839448,upper
16,006,610U500US16006,16006,6,LU,2016,3437193897,23684556,upper
16,001,610U500US16001,16001,1,LU,2016,6996036296,278949080,upper
16,022,610U500US16022,16022,22,LU,2016,1640742145,7109200,upper
16,015,610U500US16015,16015,15,LU,2016,27877092,144148,upper
16,003,610U500US16003,16003,3,LU,2016,717808694,55170323,upper
16,014,610U500US16014,16014,14,LU,2016,310753304,3472799,upper
16,020,610U500US16020,16020,20,LU,2016,39689540,52068,upper
16,031,610U500US16031,16031,31,LU,2016,5422887230,68487087,upper
16,018,610U500US16018,16018,18,LU,2016,335646559,9204707,upper
16,010,610U500US16010,16010,10,LU,2016,73089356,803391,upper
16,005,610U500US16005,16005,5,LU,2016,4798553166,21345972,upper
16,033,610U500US16033,16033,33,LU,2016,35950130,811748,upper
16,030,610U500US16030,16030,30,LU,2016,1023066370,4368734,upper
16,019,610U500US16019,16019,19,LU,2016,247396293,552166,upper
16,027,610U500US16027,16027,27,LU,2016,8605555048,53089145,upper
16,028,610U500US16028,16028,28,LU,2016,6226497066,190657895,upper
16,002,610U500US16002,16002,2,LU,2016,2430829660,125332056,upper
16,023,610U500US16023,16023,23,LU,2016,29402624435,150998782,upper
16,032,610U500US16032,16032,32,LU,2016,16221151625,374934208,upper
16,008,610U500US16008,16008,8,LU,2016,40430497985,265334882,upper
16,029,610U500US16029,16029,29,LU,2016,290700719,654878,upper
16,013,610U500US16013,16013,13,LU,2016,40325046,65174,upper
16,004,610U500US16004,16004,4,LU,2016,56619667,4521052,upper
16,021,610U500US16021,16021,21,LU,2016,64115114,334009,upper
16,016,610U500US16016,16016,16,LU,2016,30832372,818984,upper
16,017,610U500US16017,16017,17,LU,2016,27850351,273533,upper
16,007,610U500US16007,16007,7,LU,2016,35930119681,386002960,upper
16,024,610U500US16024,16024,24,LU,2016,97793653,602789,upper
16,012,610U500US16012,16012,12,LU,2016,88971061,344281,upper
17,055,610U500US17055,17055,55,LU,2016,14082891883,78957560,upper
17,016,610U500US17016,17016,16,LU,2016,86672557,424914,upper
17,014,610U500US17014,17014,14,LU,2016,122556391,1762229,upper
17,050,610U500US17050,17050,50,LU,2016,9530404724,175050560,upper
17,048,610U500US17048,17048,48,LU,2016,5830817467,57164608,upper
17,028,610U500US17028,17028,28,LU,2016,164264642,2233842,upper
17,031,610U500US17031,17031,31,LU,2016,385323118,17647973,upper
