name,image_filepath,original_image_url,party,state,chamber,district
Joshua Miller,/Users/patrick/nra_score_map/img/ri/miller.jpg,http://www.rilin.state.ri.us/Senators/Pictures/miller.jpg,Democratic,ri,Senate,28
Julie A. Casimiro,/Users/patrick/nra_score_map/img/ri/casimiro.jpg,http://www.rilin.state.ri.us/representatives/Pictures/casimiro.jpg,Democratic,ri,House,31
Justin Price,/Users/patrick/nra_score_map/img/ri/price.jpg,http://www.rilin.state.ri.us/representatives/pictures/price.jpg,Republican,ri,House,39
K. Joseph Shekarchi,/Users/patrick/nra_score_map/img/ri/shekarchi.jpg,http://www.rilin.state.ri.us/representatives/pictures/shekarchi.jpg,Democratic,ri,House,23
Katherine S. Kazarian,/Users/patrick/nra_score_map/img/ri/kazarian.jpg,http://www.rilin.state.ri.us/representatives/pictures/kazarian.jpg,Democratic,ri,House,63
Kathleen A. Fogarty,/Users/patrick/nra_score_map/img/ri/fogarty.jpg,http://www.rilin.state.ri.us/representatives/pictures/fogarty.jpg,Democratic,ri,House,35
Lauren H. Carson,/Users/patrick/nra_score_map/img/ri/carson.jpg,http://www.rilin.state.ri.us/representatives/pictures/carson.jpg,Democratic,ri,House,75
Leonidas P. Raptakis,/Users/patrick/nra_score_map/img/ri/raptakis.jpg,http://www.rilin.state.ri.us/Senators/Pictures/raptakis.jpg,Democratic,ri,Senate,33
Louis P. DiPalma,/Users/patrick/nra_score_map/img/ri/dipalma.jpg,http://www.rilin.state.ri.us/Senators/Pictures/dipalma.jpg,Democratic,ri,Senate,12
Marcia Ranglin-Vassell,/Users/patrick/nra_score_map/img/ri/Ranglin-Vassell.jpg,http://www.rilin.state.ri.us/representatives/Pictures/Ranglin-Vassell.jpg,Democratic,ri,House,5
Marvin L. Abney,/Users/patrick/nra_score_map/img/ri/abney.jpg,http://www.rilin.state.ri.us/representatives/pictures/abney.jpg,Democratic,ri,House,73
Mary Duffy Messier,/Users/patrick/nra_score_map/img/ri/messier.jpg,http://www.rilin.state.ri.us/representatives/pictures/messier.jpg,Democratic,ri,House,62
Maryellen Goodwin,/Users/patrick/nra_score_map/img/ri/goodwin.jpg,http://www.rilin.state.ri.us/senators/Pictures/goodwin.jpg,Democratic,ri,Senate,1
Mia A. Ackerman,/Users/patrick/nra_score_map/img/ri/ackerman.jpg,http://www.rilin.state.ri.us/representatives/pictures/ackerman.jpg,Democratic,ri,House,45
Michael A. Morin,/Users/patrick/nra_score_map/img/ri/Morin.jpg,http://www.rilin.state.ri.us/representatives/Pictures/Morin.jpg,Democratic,ri,House,49
Michael J. McCaffrey,/Users/patrick/nra_score_map/img/ri/mccaffrey.jpg,http://www.rilin.state.ri.us/Senators/Pictures/mccaffrey.jpg,Democratic,ri,Senate,29
Michael W. Chippendale,/Users/patrick/nra_score_map/img/ri/chippendale.jpg,http://www.rilin.state.ri.us/representatives/pictures/chippendale.jpg,Republican,ri,House,40
Moira J. Walsh,/Users/patrick/nra_score_map/img/ri/Walsh.jpg,http://www.rilin.state.ri.us/representatives/Pictures/Walsh.jpg,Democratic,ri,House,3
Nicholas A. Mattiello,/Users/patrick/nra_score_map/img/ri/Mattiello.jpg,http://www.rilin.state.ri.us/representatives/Pictures/Mattiello.jpg,Democratic,ri,House,15
Patricia A. Serpa,/Users/patrick/nra_score_map/img/ri/serpa.jpg,http://www.rilin.state.ri.us/representatives/pictures/serpa.jpg,Democratic,ri,House,27
Raymond A. Hull,/Users/patrick/nra_score_map/img/ri/hull.jpg,http://www.rilin.state.ri.us/representatives/pictures/hull.jpg,Democratic,ri,House,6
Raymond H. Johnston Jr.,/Users/patrick/nra_score_map/img/ri/johnston.jpg,http://www.rilin.state.ri.us/representatives/pictures/johnston.jpg,Democratic,ri,House,61
